Index,BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,brewery_count,unemployment_rate,perc_age_25_39
2041,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2042,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2043,FALSE,61429,61429,1614.152928,0.1048,0.513,0.311,14,3,0.2028
2044,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2045,FALSE,64151,64151,542.7866114,0.1994,0.517,0.169,6,3.1,0.1573
2046,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2047,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2048,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2049,FALSE,72225,72225,2175.387968,0.1398,0.512,0.217,6,3,0.2036
2050,FALSE,57292,57292,574.0200655,0.1538,0.512,0.199,3,3.9,0.1701
2051,FALSE,55745,55745,741.6754364,0.1611,0.514,0.165,6,3.5,0.1741
2052,FALSE,49079,49079,230.7152964,0.0938,0.521,0.141,1,3.8,0.1613
2053,FALSE,69954,69954,1525.853677,0.1041,0.516,0.225,7,2.9,0.219
2054,FALSE,50705,50705,410.3788259,0.109,0.518,0.148,2,4.2,0.1576
2055,FALSE,57582,57582,592.6585958,0.0973,0.511,0.109,12,3.2,0.1691
2056,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2057,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2058,FALSE,61429,61429,1614.152928,0.1048,0.513,0.311,14,3,0.2028
2059,FALSE,67528,67528,75.49004253,0.0153,0.482,0.253,5,2.1,0.1839
2060,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2061,TRUE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2062,FALSE,66258,66258,780.2967611,0.1252,0.524,0.096,6,3.1,0.1259
2063,FALSE,61133,61133,1442.803177,0.1649,0.511,0.297,17,3.1,0.2254
2064,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2065,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2066,FALSE,50705,50705,410.3788259,0.109,0.518,0.148,2,4.2,0.1576
2067,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2068,FALSE,66621,66621,759.8731421,0.118,0.515,0.234,15,3.3,0.177
2069,FALSE,52822,52822,484.8970464,0.065,0.506,0.059,5,3.2,0.2084
2070,FALSE,62364,62364,982.2361134,0.197,0.51,0.225,8,3.1,0.1621
2071,FALSE,72818,72818,136.6322407,0.1728,0.509,0.047,4,2.9,0.1724
2072,FALSE,62364,62364,982.2361134,0.197,0.51,0.225,8,3.1,0.1621
2073,FALSE,57660,57660,391.2248863,0.1909,0.516,0.167,4,3.2,0.1661
2074,FALSE,76415,76415,192.6124092,0.1647,0.507,0.286,4,3.1,0.1435
2075,FALSE,58376,58376,230.3420488,0.0335,0.504,0.067,3,3.9,0.1985
2076,FALSE,90839,90839,440.6389691,0.282,0.513,0.075,5,2.6,0.16
2077,FALSE,62364,62364,982.2361134,0.197,0.51,0.225,8,3.1,0.1621
2078,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2079,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2080,FALSE,69954,69954,1525.853677,0.1041,0.516,0.225,7,2.9,0.219
2081,FALSE,57582,57582,592.6585958,0.0973,0.511,0.109,12,3.2,0.1691
2082,FALSE,62364,62364,982.2361134,0.197,0.51,0.225,8,3.1,0.1621
2083,FALSE,63520,63520,226.539833,0.142,0.493,0.097,4,2.7,0.2277
2084,FALSE,61133,61133,1442.803177,0.1649,0.511,0.297,17,3.1,0.2254
2085,FALSE,49762,49762,257.2769969,0.0563,0.515,0.061,2,4.8,0.1259
2086,FALSE,64151,64151,542.7866114,0.1994,0.517,0.169,6,3.1,0.1573
2087,FALSE,53554,53554,502.514005,0.1061,0.512,0.15,5,3.4,0.1716
2088,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2089,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2090,FALSE,55081,55081,440.2506103,0.0616,0.527,0.067,5,3.1,0.2042
2091,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2092,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2093,FALSE,47504,47504,22.67520688,0.0475,0.431,0.057,1,3.5,0.2111
2094,FALSE,61173,61173,318.0192972,0.1369,0.52,0.127,3,3.8,0.1374
2095,FALSE,52822,52822,484.8970464,0.065,0.506,0.059,5,3.2,0.2084
2096,FALSE,53554,53554,502.514005,0.1061,0.512,0.15,5,3.4,0.1716
2097,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2098,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2099,FALSE,63520,63520,226.539833,0.142,0.493,0.097,4,2.7,0.2277
2100,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2101,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2102,FALSE,55081,55081,440.2506103,0.0616,0.527,0.067,5,3.1,0.2042
2103,FALSE,66621,66621,759.8731421,0.118,0.515,0.234,15,3.3,0.177
2104,FALSE,61429,61429,1614.152928,0.1048,0.513,0.311,14,3,0.2028
2105,FALSE,61133,61133,1442.803177,0.1649,0.511,0.297,17,3.1,0.2254
2106,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2107,FALSE,51817,51817,403.1383268,0.1693,0.51,0.246,4,3.7,0.1942
2108,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2109,FALSE,76415,76415,192.6124092,0.1647,0.507,0.286,4,3.1,0.1435
2110,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2111,FALSE,57292,57292,574.0200655,0.1538,0.512,0.199,3,3.9,0.1701
2112,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2113,FALSE,66621,66621,759.8731421,0.118,0.515,0.234,15,3.3,0.177
2114,FALSE,69954,69954,1525.853677,0.1041,0.516,0.225,7,2.9,0.219
2115,FALSE,66258,66258,780.2967611,0.1252,0.524,0.096,6,3.1,0.1259
2116,FALSE,57292,57292,574.0200655,0.1538,0.512,0.199,3,3.9,0.1701
2117,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2118,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2119,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2120,FALSE,52822,52822,484.8970464,0.065,0.506,0.059,5,3.2,0.2084
2121,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2122,FALSE,51817,51817,403.1383268,0.1693,0.51,0.246,4,3.7,0.1942
2123,FALSE,61429,61429,1614.152928,0.1048,0.513,0.311,14,3,0.2028
2124,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2125,FALSE,72818,72818,136.6322407,0.1728,0.509,0.047,4,2.9,0.1724
2126,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2127,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2128,FALSE,45723,45723,104.484982,0.07,0.512,0.211,1,4.5,0.1416
2129,FALSE,66621,66621,759.8731421,0.118,0.515,0.234,15,3.3,0.177
2130,FALSE,57582,57582,592.6585958,0.0973,0.511,0.109,12,3.2,0.1691
2131,FALSE,66139,66139,182.1985854,0.1787,0.49,0.059,2,3,0.2072
2132,FALSE,37109,37109,34.16339236,-0.1141,0.454,0.07,1,3.8,0.1895
2133,FALSE,60254,60254,234.4454503,0.0704,0.507,0.092,1,3.3,0.2014
2134,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2135,FALSE,66645,66645,214.8511907,0.1712,0.506,0.084,1,2.7,0.2019
2136,FALSE,72225,72225,2175.387968,0.1398,0.512,0.217,6,3,0.2036
2137,FALSE,94563,94563,588.7610501,0.0686,0.516,0.075,2,3,0.1451
2138,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2139,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2140,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2141,FALSE,61133,61133,1442.803177,0.1649,0.511,0.297,17,3.1,0.2254
2142,FALSE,61133,61133,1442.803177,0.1649,0.511,0.297,17,3.1,0.2254
2143,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2144,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2145,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2146,FALSE,61173,61173,318.0192972,0.1369,0.52,0.127,3,3.8,0.1374
2147,FALSE,67528,67528,75.49004253,0.0153,0.482,0.253,5,2.1,0.1839
2148,FALSE,66621,66621,759.8731421,0.118,0.515,0.234,15,3.3,0.177
2149,FALSE,63133,63133,1542.403443,0.1776,0.509,0.327,19,2.9,0.2428
2150,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2151,FALSE,57660,57660,391.2248863,0.1909,0.516,0.167,4,3.2,0.1661
2152,FALSE,56708,56708,3560.991822,0.06,0.52,0.102,37,3,0.1787
2153,FALSE,54991,54991,1431.689462,0.0812,0.514,0.694,18,2.4,0.209
2154,FALSE,55745,55745,741.6754364,0.1611,0.514,0.165,6,3.5,0.1741
2155,FALSE,58339,58339,1256.579707,0.0976,0.515,0.105,20,3.3,0.2355
2156,FALSE,61133,61133,1442.803177,0.1649,0.511,0.297,17,3.1,0.2254
2157,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2158,FALSE,41036,41036,1076.602349,0.0905,0.526,0.11,4,3.6,0.2265
2159,FALSE,63606,63606,2837.623607,0.0888,0.528,0.085,7,3.4,0.244
2160,FALSE,47296,47296,168.8986154,0.0412,0.522,0.037,2,3.2,0.1996
2161,FALSE,47980,47980,67.71772044,0.0957,0.515,0.026,3,3.3,0.133
2162,FALSE,47035,47035,904.7253738,0.0301,0.514,0.077,1,4.5,0.2314
2163,FALSE,57122,57122,678.7169031,0.084,0.52,0.067,6,3.3,0.2301
2164,FALSE,48788,48788,118.3218417,0.118,0.51,0.042,1,3.7,0.1943
2165,FALSE,57078,57078,118.7913746,0.1084,0.504,0.051,1,3.1,0.1623
2166,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
2167,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
2168,FALSE,46450,46450,236.6741522,0.0696,0.517,0.06,1,3.5,0.2132
2169,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
2170,FALSE,72225,72225,2175.387968,0.1398,0.512,0.217,6,3,0.2036
2171,FALSE,63606,63606,2837.623607,0.0888,0.528,0.085,7,3.4,0.244
2172,FALSE,58017,58017,203.1956889,0.0664,0.53,0.068,1,3.3,0.1767
2173,FALSE,63606,63606,2837.623607,0.0888,0.528,0.085,7,3.4,0.244
2174,FALSE,88285,88285,540.2254473,0.2084,0.512,0.071,1,3,0.2145
2175,FALSE,94563,94563,588.7610501,0.0686,0.516,0.075,2,3,0.1451
2176,FALSE,60973,60973,47.2956754,0.1272,0.511,0.064,1,3.9,0.1446
2177,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2178,FALSE,41036,41036,1076.602349,0.0905,0.526,0.11,4,3.6,0.2265
2179,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2180,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2181,FALSE,47980,47980,67.71772044,0.0957,0.515,0.026,3,3.3,0.133
2182,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2183,FALSE,47980,47980,67.71772044,0.0957,0.515,0.026,3,3.3,0.133
2184,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
2185,FALSE,72927,72927,728.1631158,0.1306,0.524,0.072,1,3.5,0.1899
2186,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2187,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
2188,FALSE,66698,66698,520.4948292,0.1211,0.503,0.291,1,2.8,0.1919
2189,FALSE,43066,43066,613.2197852,-0.0156,0.532,0.035,2,3.9,0.1983
2190,FALSE,36894,36894,267.5964209,-0.0751,0.54,0.031,2,4.7,0.1933
2191,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2192,FALSE,57122,57122,678.7169031,0.084,0.52,0.067,6,3.3,0.2301
2193,FALSE,43066,43066,613.2197852,-0.0156,0.532,0.035,2,3.9,0.1983
2194,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2195,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2196,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
2197,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2198,FALSE,113332,113332,1090.308498,0.2814,0.504,0.097,1,2.7,0.1726
2199,FALSE,57122,57122,678.7169031,0.084,0.52,0.067,6,3.3,0.2301
2200,FALSE,63606,63606,2837.623607,0.0888,0.528,0.085,7,3.4,0.244
2201,FALSE,86946,86946,1622.262765,0.0219,0.498,0.1,12,2.6,0.2201
2202,FALSE,86946,86946,1622.262765,0.0219,0.498,0.1,12,2.6,0.2201
2203,FALSE,86946,86946,1622.262765,0.0219,0.498,0.1,12,2.6,0.2201
2204,FALSE,36894,36894,267.5964209,-0.0751,0.54,0.031,2,4.7,0.1933
2205,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2206,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
2207,FALSE,50520,50520,193.1670429,0.0221,0.516,0.116,1,3.8,0.1927
2208,FALSE,44810,44810,624.4272738,0.0097,0.515,0.051,2,4.5,0.2299
2209,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2210,FALSE,57122,57122,678.7169031,0.084,0.52,0.067,6,3.3,0.2301
2211,FALSE,72225,72225,2175.387968,0.1398,0.512,0.217,6,3,0.2036
2212,FALSE,57122,57122,678.7169031,0.084,0.52,0.067,6,3.3,0.2301
2213,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2214,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2215,FALSE,41036,41036,1076.602349,0.0905,0.526,0.11,4,3.6,0.2265
2216,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2217,FALSE,63606,63606,2837.623607,0.0888,0.528,0.085,7,3.4,0.244
2218,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2219,FALSE,63606,63606,2837.623607,0.0888,0.528,0.085,7,3.4,0.244
2220,FALSE,63606,63606,2837.623607,0.0888,0.528,0.085,7,3.4,0.244
2221,FALSE,57122,57122,678.7169031,0.084,0.52,0.067,6,3.3,0.2301
2222,FALSE,79235,79235,2020.255015,0.1347,0.516,0.072,25,3.5,0.2469
2223,FALSE,64929,64929,50.02287499,0.0816,0.506,0.129,2,3.4,0.1797
2224,FALSE,44810,44810,624.4272738,0.0097,0.515,0.051,2,4.5,0.2299
2225,FALSE,54786,54786,127.9592498,0.1186,0.513,0.034,1,2.6,0.1548
2226,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
2227,FALSE,88635,88635,613.6802364,0.1717,0.508,0.111,2,2.7,0.187
2228,FALSE,73029,73029,116.6098884,0.072,0.506,0.114,2,2.7,0.1888
2229,FALSE,58670,58670,391.3189301,0.1781,0.504,0.256,2,3.2,0.2033
2230,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2231,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2232,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2233,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2234,FALSE,62764,62764,133.1835627,0.1642,0.505,0.049,6,3.6,0.1924
2235,FALSE,75778,75778,8.708247055,0.0715,0.498,0.235,4,2.6,0.1668
2236,FALSE,64041,64041,3.108733352,0.1343,0.481,0.047,3,3.9,0.1601
2237,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2238,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2239,FALSE,73637,73637,27.01488021,0.1624,0.475,0.167,2,2.2,0.209
2240,FALSE,48866,48866,1.966062044,0.024,0.476,0.036,2,4.5,0.14
2241,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2242,FALSE,62764,62764,133.1835627,0.1642,0.505,0.049,6,3.6,0.1924
2243,FALSE,86946,86946,1622.262765,0.0219,0.498,0.1,12,2.6,0.2201
2244,FALSE,73029,73029,116.6098884,0.072,0.506,0.114,2,2.7,0.1888
2245,FALSE,77375,77375,144.1360079,0.0752,0.504,0.116,3,2.6,0.1941
2246,FALSE,64929,64929,50.02287499,0.0816,0.506,0.129,2,3.4,0.1797
2247,FALSE,86946,86946,1622.262765,0.0219,0.498,0.1,12,2.6,0.2201
2248,FALSE,77375,77375,144.1360079,0.0752,0.504,0.116,3,2.6,0.1941
2249,FALSE,77375,77375,144.1360079,0.0752,0.504,0.116,3,2.6,0.1941
2250,FALSE,86946,86946,1622.262765,0.0219,0.498,0.1,12,2.6,0.2201
2251,FALSE,86946,86946,1622.262765,0.0219,0.498,0.1,12,2.6,0.2201
2252,FALSE,86946,86946,1622.262765,0.0219,0.498,0.1,12,2.6,0.2201
2253,FALSE,46062,46062,1.759000497,0.0113,0.495,0.035,1,4.8,0.1481
2254,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2255,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2256,FALSE,58670,58670,391.3189301,0.1781,0.504,0.256,2,3.2,0.2033
2257,FALSE,62764,62764,133.1835627,0.1642,0.505,0.049,6,3.6,0.1924
2258,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2259,FALSE,54999,54999,37.27523151,0.0714,0.492,0.045,3,2.7,0.2011
2260,FALSE,65165,65165,63.80336931,0.1245,0.501,0.134,2,2.4,0.2102
2261,FALSE,53306,53306,78.96488092,0.0566,0.503,0.089,2,2.8,0.2162
2262,FALSE,56729,56729,26.36902569,0.1063,0.501,0.034,2,4.2,0.151
2263,FALSE,62764,62764,133.1835627,0.1642,0.505,0.049,6,3.6,0.1924
2264,FALSE,64041,64041,3.108733352,0.1343,0.481,0.047,3,3.9,0.1601
2265,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2266,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2267,FALSE,75778,75778,8.708247055,0.0715,0.498,0.235,4,2.6,0.1668
2268,FALSE,89379,89379,510.2599429,-0.0032,0.502,0.139,6,3.3,0.1784
2269,FALSE,96354,96354,2818.087994,0.0065,0.508,0.146,21,2.9,0.1935
2270,FALSE,66591,66591,367.4854873,-0.024,0.513,0.034,3,3.9,0.1972
2271,TRUE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2272,FALSE,53306,53306,78.96488092,0.0566,0.503,0.089,2,2.8,0.2162
2273,FALSE,62764,62764,133.1835627,0.1642,0.505,0.049,6,3.6,0.1924
2274,FALSE,39239,39239,4.898722841,0.0091,0.497,0.036,2,5.9,0.1612
2275,FALSE,54999,54999,37.27523151,0.0714,0.492,0.045,3,2.7,0.2011
2276,FALSE,64041,64041,3.108733352,0.1343,0.481,0.047,3,3.9,0.1601
2277,FALSE,75778,75778,8.708247055,0.0715,0.498,0.235,4,2.6,0.1668
2278,FALSE,62764,62764,133.1835627,0.1642,0.505,0.049,6,3.6,0.1924
2279,FALSE,65165,65165,63.80336931,0.1245,0.501,0.134,2,2.4,0.2102
2280,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2281,FALSE,75778,75778,8.708247055,0.0715,0.498,0.235,4,2.6,0.1668
2282,FALSE,39239,39239,4.898722841,0.0091,0.497,0.036,2,5.9,0.1612
2283,FALSE,72295,72295,457.5318077,0.1853,0.499,0.085,18,2.5,0.2173
2284,FALSE,73637,73637,27.01488021,0.1624,0.475,0.167,2,2.2,0.209
2285,FALSE,48866,48866,1.966062044,0.024,0.476,0.036,2,4.5,0.14
2286,FALSE,51573,51573,45.53855002,-0.0773,0.491,0.017,1,4.8,0.1837
2287,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2288,FALSE,57726,57726,394.804176,-0.0399,0.518,0.043,3,4.5,0.1984
2289,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2290,FALSE,96354,96354,2818.087994,0.0065,0.508,0.146,21,2.9,0.1935
2291,FALSE,58943,58943,71.03098102,-0.0069,0.501,0.023,1,3.3,0.1922
2292,FALSE,54159,54159,58.05630264,-0.1203,0.519,0.032,1,5.6,0.157
2293,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2294,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2295,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2296,FALSE,90249,90249,825.3511736,0.0191,0.504,0.182,12,3.8,0.1858
2297,FALSE,84311,84311,1023.737737,0.0322,0.502,0.324,9,4.4,0.1861
2298,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2299,FALSE,37308,37308,97.16118141,-0.0611,0.504,0.047,2,3.8,0.1859
2300,FALSE,51575,51575,40.27727054,-0.0694,0.499,0.053,1,5.7,0.1758
2301,FALSE,96354,96354,2818.087994,0.0065,0.508,0.146,21,2.9,0.1935
2302,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2303,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2304,FALSE,64676,64676,166.1584617,-0.0025,0.504,0.117,2,4.1,0.1935
2305,FALSE,96354,96354,2818.087994,0.0065,0.508,0.146,21,2.9,0.1935
2306,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2307,FALSE,57772,57772,331.7751546,-0.0399,0.507,0.132,5,4.9,0.1862
2308,FALSE,37308,37308,97.16118141,-0.0611,0.504,0.047,2,3.8,0.1859
2309,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2310,FALSE,53485,53485,210.4749133,0.0411,0.503,0.063,5,3.8,0.2013
2311,FALSE,57772,57772,331.7751546,-0.0399,0.507,0.132,5,4.9,0.1862
2312,FALSE,60763,60763,162.3841929,-0.0327,0.507,0.108,2,5,0.1827
2313,FALSE,60763,60763,162.3841929,-0.0327,0.507,0.108,2,5,0.1827
2314,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2315,FALSE,92638,92638,1569.939369,-0.0099,0.5,0.224,17,4.1,0.1745
2316,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2317,FALSE,59510,59510,550.4341965,-0.0449,0.512,0.135,6,5.7,0.1867
2318,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2319,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2320,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2321,FALSE,89379,89379,510.2599429,-0.0032,0.502,0.139,6,3.3,0.1784
2322,FALSE,52259,52259,179.1130881,-0.065,0.521,0.024,2,5.3,0.1772
2323,FALSE,53621,53621,31.054286,-0.0512,0.506,0.099,1,4.1,0.1621
2324,FALSE,69230,69230,144.9384727,0.0113,0.515,0.052,4,3.8,0.1906
2325,FALSE,69230,69230,144.9384727,0.0113,0.515,0.052,4,3.8,0.1906
2326,FALSE,52259,52259,179.1130881,-0.065,0.521,0.024,2,5.3,0.1772
2327,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2328,FALSE,96354,96354,2818.087994,0.0065,0.508,0.146,21,2.9,0.1935
2329,FALSE,90249,90249,825.3511736,0.0191,0.504,0.182,12,3.8,0.1858
2330,FALSE,92638,92638,1569.939369,-0.0099,0.5,0.224,17,4.1,0.1745
2331,FALSE,62522,62522,35.32766471,-0.068,0.499,0.032,1,4.1,0.1374
2332,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2333,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2334,FALSE,63565,63565,66.76079064,-0.0564,0.504,0.105,1,4.8,0.1747
2335,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2336,FALSE,96354,96354,2818.087994,0.0065,0.508,0.146,21,2.9,0.1935
2337,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2338,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2339,FALSE,61768,61768,224.1984932,-0.0143,0.52,0.024,5,4,0.1896
2340,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2341,FALSE,90249,90249,825.3511736,0.0191,0.504,0.182,12,3.8,0.1858
2342,FALSE,67201,67201,79.23051773,-0.0053,0.482,0.032,1,3.1,0.2001
2343,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2344,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2345,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2346,FALSE,64676,64676,166.1584617,-0.0025,0.504,0.117,2,4.1,0.1935
2347,FALSE,51786,51786,78.82406917,-0.0722,0.514,0.043,3,4.4,0.1584
2348,FALSE,61680,61680,59.43364703,-0.0322,0.501,0.06,2,4.8,0.1691
2349,FALSE,61768,61768,224.1984932,-0.0143,0.52,0.024,5,4,0.1896
2350,TRUE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2351,FALSE,63351,63351,58.96211725,-0.0557,0.513,0.014,1,4.4,0.1655
2352,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2353,FALSE,59510,59510,550.4341965,-0.0449,0.512,0.135,6,5.7,0.1867
2354,FALSE,66206,66206,203.0944229,-0.0272,0.508,0.025,1,4.4,0.1853
2355,FALSE,96354,96354,2818.087994,0.0065,0.508,0.146,21,2.9,0.1935
2356,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2357,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
2358,FALSE,90249,90249,825.3511736,0.0191,0.504,0.182,12,3.8,0.1858
